terminal_spot,pnl,base_value
119.92141772823805,-246.46062169472378,-71.04718852668458
106.23370789601574,-113.82785994948446,-71.04718852668458
90.38641309499508,9.750054146236607,-71.04718852668458
90.10116836474886,11.601859211886818,-71.04718852668458
91.55478477924078,2.0136846864267994,-71.04718852668458
104.18979663253565,-95.83312386923896,-71.04718852668458
111.69566272786791,-164.40250540805891,-71.04718852668458
83.96760238592955,47.77156558813871,-71.04718852668458
105.31510184276847,-105.67398538831526,-71.04718852668458
108.36637034530689,-133.1607885959901,-71.04718852668458
102.58246243487905,-82.06823286576747,-71.04718852668458
133.27912588707989,-391.2181058117792,-71.04718852668458
104.61884110913782,-99.56567868316654,-71.04718852668458
100.00852603275463,-60.772538676194415,-71.04718852668458
105.32715479150288,-105.78027683244412,-71.04718852668458
94.97005512536603,-21.95499967975877,-71.04718852668458
90.36005821984222,9.921761699842051,-71.04718852668458
103.56381124778508,-90.43094132850035,-71.04718852668458
110.58188587813875,-153.81276536458034,-71.04718852668458
97.63953785606995,-42.03006513336126,-71.04718852668458
108.3456225983398,-132.9700697576373,-71.04718852668458
96.4146001286998,-32.67713722667234,-71.04718852668458
115.42075712144306,-200.7635101936242,-71.04718852668458
101.65624848681477,-74.29693933870996,-71.04718852668458
104.61007291089666,-99.48915645381447,-71.04718852668458
106.80700727632329,-118.97034205614372,-71.04718852668458
88.33528458982222,22.737422474731105,-71.04718852668458
98.10285915145026,-45.628698239073444,-71.04718852668458
117.60500936336665,-222.7140921778103,-71.04718852668458
100.0443989871382,-61.062797101650915,-71.04718852668458
113.07773289223067,-177.7277533178398,-71.04718852668458
107.9420603460691,-129.27056149098783,-71.04718852668458
84.64798061603975,44.112442900167686,-71.04718852668458
106.24556117934925,-113.93376950539692,-71.04718852668458
90.44901568935242,9.341686500415307,-71.04718852668458
102.08033577342735,-77.84035910614566,-71.04718852668458
96.07099104919162,-30.096182504448834,-71.04718852668458
